"","ID_Yapper","ID","participant","TIME_total","Game_Feelings","Age","Gender","Town","Country","Studies","CSP","CSP_Other","Writing_Script_C","Writing_Script","Writing_Language","Subjective_SES","Pay_Distance","Pay_Amount","Pay_Month","Household_Nb","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","PESS_Mean","SoundCalibration","SoundProblem","Check_Sound","Check_Uncomfort","Check_Volume","Knew","KnewTask","KnewIB","PrimaryTask","PrimaryTask_C","Congruency","Congruency_C","Threat","Threat_C","Count_Trial1","Count_TrialCritical","Count_TrialDivided","Error_Trial1","Error_TrialCritic","Error_TrialDivided","PleasureTrial1","PleasureCritical","PleasureDivided","ArousalTrial1","ArousalCritical","ArousalDivided","SenseControlTrial1","SenseControlCritical","SenseControlDivided","Noticing_Critic","Noticing_Divided","Noticing_Full","Angry_pretest","Happy_pretest","Depressed_pretest","Calm_pretest_Recod","Nervous_pretest","Anxious_pretest","Tense_pretest","Stressed_pretest","Angry","Happy","Depressed","Calm_Recod","Nervous","Anxious","Tense","Stressed","FearScore_pre","FearScore_post","FearScore","FearMean_pre","FearMean_post","FearMean"
"583","XXXX",1176,"s.98da9acb-9101-413b-b25d-71e65539ffde.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,2,1,1,1,1,2,4,4,2,"LoudSound",NA,-0.5,NA,NA,-0.5,0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,10,8,0,2,0,8,7,7,2,2,2,8,8,7,0,1,0,1,4,1,4,1,1,1,3,1,6,1,2,1,1,1,1,-0.684303987458534,-1.10793820725763,-0.423634219799092,1.5,1,-0.5
"584","XXXX",152,"s.11e4de67-2438-4deb-b11a-c3ecb35e7f5d.txt",9,"Tache int<e9>r<e9>ssante et qui permet de se concentrer sur quelque chose. Experience enrichissante",25,1,"Thionville","France",8,5,NA,1,"LatinScript",NA,8,24,"2700","2700",1,2,4,2,4,2,6,5,6,3.875,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,12,12,8,1,2,0,6,6,7,7,7,5,7,6,7,0,1,0,5,3,5,6,1,4,1,3,1,3,1,6,3,2,3,2,-0.261907717330643,-0.200246464988467,0.0616612523421761,2.25,2.5,0.25
"585","XXXX",1327,"s.aeb6343d-885e-4245-85f5-87efa2011cf2.txt",13,"j'ai trouv<e9> ce test int<e9>ressant. Je m'attendais <e0> quelque chose de plus difficile.",53,2,"PARIS","FRANCE",7,3,NA,1,"LatinScript",NA,6,3,"2400","2400",1,3,4,1,2,2,4,6,6,3.5,"LoudSound",NA,-0.5,NA,NA,0.5,0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,21,16,15,2,4,6,8,8,8,3,3,3,7,7,7,1,1,1,1,5,1,2,1,2,2,1,1,6,1,2,1,2,1,1,-0.848465684121568,-0.989414624180642,-0.140948940059073,1.5,1.25,-0.25
"586","XXXX",451,"s.3968e336-5da0-4a58-86b2-dd73ca309557.txt",11,"Je n'est rien ressenti de particulier lors de cette t<e2>ches",38,2,"Toulouse","France",5,5,NA,1,"LatinScript",NA,2,1,"1677","1677",1,5,6,3,5,4,5,6,6,5,"LoudSound",NA,-0.5,NA,NA,0.5,0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,20,14,15,1,6,6,7,8,8,2,8,2,8,8,8,0,1,1,1,4,2,3,2,1,1,2,1,5,1,3,1,1,1,1,-0.711227350265492,-1.10793820725763,-0.396710856992134,1.5,1,-0.5
"587","XXXX",616,"s.4fb744af-951c-4c43-be7c-0785a453c963.txt",13,"Ras",39,1,"Orleans","France",3,5,NA,1,"LatinScript",NA,5,0,"1900","3000",5,4,3,3,4,2,1,3,3,2.875,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,19,15,12,4,8,12,5,5,6,4,6,5,6,6,5,1,1,1,3,4,3,4,3,3,4,3,3,4,2,4,4,3,5,4,0.311449303529604,0.72198155778603,0.410532254256426,3.25,4,0.75
"588","XXXX",1435,"s.bd5cf18e-ee8e-41d1-af87-1c572f903e4d.txt",11,"Du stress, j'<e9>tais tendue",22,1,"Toulouse","France",6,8,NA,1,"LatinScript",NA,5,17,"210","600",1,6,4,4,1,3,4,1,6,3.625,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,9,8,0,3,0,7,4,3,5,7,7,5,4,3,0,1,1,1,6,2,7,4,4,4,5,1,2,2,7,5,4,5,5,1.05640614616961,1.22290457568162,0.166498429512008,4.25,4.75,0.5
"589","XXXX",1042,"s.856de2d0-50ee-4cfd-ae1a-dd1aafb059fd.txt",37,"j'ai bien aim<e9>",65,1,"saint ovin","france",2,7,NA,1,"LatinScript",NA,5,3,"1000","1500",1,4,5,3,4,4,5,5,4,4.25,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,20,15,12,3,8,12,5,6,5,4,4,6,4,6,6,1,1,1,1,5,1,3,2,2,1,1,1,6,1,2,1,1,1,1,-0.780789076468752,-1.10793820725763,-0.327149130788874,1.5,1,-0.5
"590","XXXX",193,"s.18db9c65-51eb-48db-adb7-c157c493cfb0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","XXXX",804,"s.666d21f8-5d0d-449b-8d75-85c3b8abda79.txt",15,"J'ai ressenti de l'interet et du questionnement",69,2,"TOURNEFEUILLE","FRANCE",5,7,NA,1,"LatinScript",NA,6,6,"1500","2100",2,2,2,2,1,2,2,4,3,2.25,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,15,16,14,8,7,10,4,4,5,6,6,5,6,5,6,0,0,0,1,4,1,2,1,1,1,1,2,2,5,4,3,4,2,3,-1.10502495328365,0.123849985219008,1.22887493850266,1,3,2
"592","XXXX",180,"s.155e8f65-1659-4aeb-86d2-0346459a2606.txt",8,"rien",51,2,"nice","france",7,4,NA,1,"LatinScript",NA,7,25,"1000","2500",1,3,2,2,5,2,3,2,3,2.75,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,10,11,8,1,3,0,5,5,6,6,6,6,6,6,6,0,0,1,3,4,3,4,3,3,3,3,2,3,2,4,2,2,3,2,0.195688791076822,-0.384178042145102,-0.579866833221924,3,2.25,-0.75
"593","XXXX",1123,"s.903b5f35-a361-4694-b71b-b86e3a6cdea9.txt",13,"curiosit<e9> et enthousiasme",52,1,"Hazebrouck","France",8,3,NA,1,"LatinScript",NA,6,24,"2700","4000",3,6,2,2,2,6,3,2,4,3.375,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,14,14,16,5,6,5,5,6,5,2,2,2,8,8,8,0,0,1,2,4,2,5,3,2,3,3,1,5,1,2,2,2,2,2,0.0548900343675253,-0.495596615753568,-0.550486650121093,2.75,2,-0.75
"594","XXXX",518,"s.43b7ae97-1ad5-46f5-b585-0ae248061089.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","XXXX",714,"s.5b99b29a-b938-49b7-8827-0513edb08819.txt",50,"De l'agacement",38,2,"Quimper","France",10,5,NA,1,"LatinScript",NA,7,5,"1000","1800",1,3,2,1,3,1,4,2,2,2.25,"LoudSound",NA,0.5,0.5,0.5,0.5,-0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Threat",0.5,17,16,13,6,7,11,2,4,4,4,4,4,6,5,5,1,1,1,1,2,2,5,3,2,2,2,4,1,4,5,5,4,4,5,-0.271230960997814,1.11148600207315,1.38271696307097,2.25,4.5,2.25
"596","XXXX",431,"s.368f809c-162c-47be-aef7-b5ed3deac845.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","XXXX",555,"s.489840cd-c5fc-4197-80ea-3446f508899d.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","XXXX",1024,"s.82cce37a-3311-4684-b3a8-7c36220f5cec.txt",6,"riende  particulier pas de stresse du doucp <e0> tout le moins",45,2,"PLOUGOULM","FRANCE",8,4,NA,1,"LatinScript",NA,6,25,"2330","2740",3,1,1,1,5,1,1,1,1,1.5,"SoftSound",NA,0.5,-0.5,0.5,-0.5,-0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,19,18,16,4,5,8,9,6,7,1,1,1,8,8,9,1,1,1,1,4,1,1,1,1,1,1,1,6,1,1,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"599","XXXX",641,"s.5229ebdb-7b38-4310-89ec-bdecafa55155.txt",14,"Un grand stress et une peur.",41,2,"Perpignan","France",3,5,NA,1,"LatinScript",NA,3,15,"800","1180",2,6,7,5,2,6,7,6,7,5.75,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,14,16,17,5,4,4,1,4,4,9,4,4,8,8,8,1,0,1,5,3,5,4,7,5,5,6,7,1,5,6,7,7,7,7,2.07363725856105,2.56611134176672,0.492474083205677,5.75,7,1.25
"600","XXXX",862,"s.6e02bca9-a943-404a-bb46-76ef3ddff573.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,0,NA,NA,11,NA,NA,5,NA,NA,3,NA,NA,2,NA,NA,0,0,0,1,6,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,-1.10502495328365,NA,NA,1,NA,NA
"601","XXXX",90,"s.0a04942a-45ad-4247-8054-592326113bcc.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","XXXX",1619,"s.d5c33775-976d-4893-9913-cce7a87954b2.txt",8,"un peu d'enervement qui monter j'ai du mal a rester concentrer",27,1,"Lille","France",0,11,"handicap<e9>",1,"LatinScript",NA,4,24,"971","971",3,7,6,5,7,5,7,7,7,6.375,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,21,18,20,2,5,4,4,4,4,3,5,5,8,6,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,3,2,-1.10502495328365,-0.686633202378721,0.418391750904927,1,1.75,0.75
"603","XXXX",224,"s.1c6d16e2-35bd-457e-bdd6-9defb48fcb74.txt",8,"calme et concentr<e9>",42,2,"LE MANS","FRANCE",3,6,NA,1,"LatinScript",NA,8,30,"3000","3000",3,1,1,1,1,1,1,1,1,1,"SoftSound",NA,0.5,0.5,0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,9,10,8,1,2,0,6,7,4,3,4,7,9,9,9,0,1,1,1,7,1,1,1,1,1,1,1,7,1,1,1,2,6,1,-1.10502495328365,-0.432321756138309,0.672703197145338,1,2.5,1.5
"604","XXXX",1613,"s.d536c1b1-95d5-41af-b06e-bc78bbbbe691.txt",19,"Surprise, int<e9>ress<e9>e, un peu frustr<e9>e (trop court)",61,1,"BOULOGNE-BILLANCOURT","France",8,3,NA,1,"LatinScript",NA,7,5,"3000","3000",1,2,2,1,1,1,2,3,2,1.75,"LoudSound",NA,-0.5,NA,NA,0.5,0.5,0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,11,8,0,1,0,6,6,6,6,6,6,7,7,7,0,1,1,1,5,1,2,1,1,1,1,1,5,1,3,2,1,1,2,-1.10502495328365,-0.725538772439019,0.379486180844628,1,1.5,0.5
"605","XXXX",1276,"s.a6ea93ff-4111-4125-b70f-0d546b2487ae.txt",9,"Je n'ai ressenti aucun stress.",33,1,"Montreuil","France",5,3,NA,1,"LatinScript",NA,8,15,"4000","12000",3,1,5,1,1,3,1,1,3,2,"LoudSound",NA,0.5,0.5,0.5,0.5,0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,12,15,15,7,5,6,9,9,9,4,2,2,2,7,7,0,0,0,1,7,1,1,1,1,1,1,1,7,1,1,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"606","XXXX",1529,"s.c83ca153-d83f-4164-a315-c7edf4ac997d.txt",7,"DE L'IMPATIENCE PAR RAPPORT AU DEROULE DU QUESTIONNAIRE",60,2,"ARPAJON","FRANCE",6,3,NA,1,"LatinScript",NA,7,10,"3000","0",3,1,2,1,1,1,3,1,2,1.5,"NoSound","NotSolved",NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,3,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.7577434159253,NA,NA,1.75,NA,NA
"607","XXXX",1389,"s.b76862e7-193e-4eb9-b4c9-28b7ba8840ef.txt",8,"Je me suis senti bien",50,2,"Paris","France",8,3,NA,1,"LatinScript",NA,7,14,"7000","15000",4,1,4,1,1,1,1,1,1,1.375,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,11,16,18,8,4,3,6,6,6,7,7,8,5,7,6,0,0,1,1,5,1,4,2,1,2,4,1,2,1,5,4,1,1,1,-0.174745871987596,-0.556143475787723,-0.381397603800127,2.25,1.75,-0.5
"608","XXXX",1371,"s.b5e7d4b3-a573-4576-9aad-dd34f3ea04e7.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LoudSound",NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,3,4,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,0.846045663257057,NA,NA,4,NA,NA
"609","XXXX",1463,"s.c0226ffe-8d72-4847-9c6e-4f1be9efbabf.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","XXXX",772,"s.6295c696-595c-4297-a556-7f7b966c8f60.txt",13,"Aucun sentiment particulier simplement <ea>tre concentr<e9>e afin de remplir avec s<e9>rieux l'exercice",39,1,"PONT SAINTE MAXENCE","FRANCE",5,9,NA,2,"OtherScript","TURC ANGLAIS ARABE",2,29,"540","540",1,4,5,2,4,4,2,4,2,3.375,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,9,12,7,2,2,1,6,6,6,7,8,8,8,7,8,0,0,1,6,2,7,4,4,6,4,4,1,4,4,2,1,2,1,1,1.12764317667565,-0.989414624180642,-2.11705780085629,4.5,1.25,-3.25
"611","XXXX",1144,"s.93d264c8-0f8a-4990-a473-cef7d4509c83.txt",14,"curiosit<e9>",35,2,"paris","france",8,3,NA,1,"LatinScript",NA,5,7,"3000","9000",4,5,6,4,3,2,6,7,6,4.875,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,11,11,8,0,3,0,4,4,4,2,2,2,8,8,8,0,1,0,1,5,4,4,2,1,2,2,1,4,3,2,1,2,2,2,-0.595466837812709,-0.679528192910203,-0.0840613550974932,1.75,1.75,0
"612","XXXX",1584,"s.d1783d30-742a-435c-9010-675c9ae1e6af.txt",20,"de la concentration",61,1,"VOUTEZAC","FRANCE",3,5,NA,1,"LatinScript",NA,6,31,"1900","4000",1,5,3,1,1,1,1,1,3,2,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Control",-0.5,10,10,8,0,2,0,7,6,6,4,4,6,7,7,8,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,-0.684303987458534,-1.10793820725763,-0.423634219799092,1.5,1,-0.5
"613","XXXX",231,"s.1d8cb68f-c719-4359-abaf-6f0f5ed48c59.txt",9,NA,50,2,"PARIS","FRANCE",8,3,NA,1,"LatinScript",NA,7,15,"3500","7000",3,2,2,1,1,1,1,1,3,1.5,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,10,12,8,1,2,0,7,7,7,2,2,2,7,7,7,0,0,1,1,4,1,1,1,1,2,1,1,4,1,2,1,1,1,1,-0.989264440830865,-1.10793820725763,-0.118673766426761,1.25,1,-0.25
"614","XXXX",113,"s.0dd5093c-6804-47b8-bbd9-2d64d18904a5.txt",15,"Un peu de frustration lors du premier visionnage car j'ai perdu le compte mais plut<f4>t amus<e9> lors des essais suivants.",29,2,"STRASBOURG","FRANCE",6,9,NA,1,"LatinScript",NA,5,12,"800","800",1,6,6,6,5,5,5,5,6,5.5,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,18,20,21,5,3,3,3,7,8,3,4,2,6,8,8,1,0,0,1,4,6,1,1,6,1,1,1,6,1,2,1,1,3,2,-0.401031169737163,-0.686633202378721,-0.285602032641558,2.25,1.75,-0.5
"615","XXXX",414,"s.356205b3-b3d1-4fc8-88dd-a30330b601cd.txt",13,"angoisse",63,1,"calais","france",5,9,NA,1,"LatinScript",NA,6,30,"2500","3200",2,2,3,1,4,1,3,1,2,2.125,"LoudSound",NA,0.5,0.5,-0.5,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,3,18,20,16,2,1,5,3,3,5,6,6,3,5,4,1,1,1,1,4,1,2,1,1,1,1,3,1,2,4,5,5,6,5,-1.10502495328365,1.45284673236707,2.55787168565072,1,5.25,4.25
"616","XXXX",1530,"s.c8764787-0f45-4ad5-a32c-8a96d8715467.txt",5,"rien",41,2,"Albertville","FRANCE",6,5,NA,1,"LatinScript",NA,4,13,"1","1",6,4,4,4,4,4,4,4,4,4,"SoftSound",NA,-0.5,NA,NA,-0.5,0.5,-0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,35,17,16,12,6,8,5,5,5,5,5,5,5,5,5,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.846045663257057,0.729086567254548,-0.116959096002509,4,4,0
"617","XXXX",621,"s.4ffff5cb-508c-4a38-9af1-bfe7feb386c7.txt",10,"stress li<e9> aux sons",48,1,"Rennes","France",8,9,NA,1,"LatinScript",NA,7,10,"3600","3600",4,1,1,1,1,1,3,2,3,1.625,"LoudSound",NA,0.5,0.5,-0.5,-0.5,-0.5,-0.5,"WhiteFocus",-0.5,"Incongruent",-0.5,"Threat",0.5,8,10,9,2,2,1,2,2,1,6,8,9,3,1,1,0,1,1,1,4,5,2,1,3,1,1,1,1,1,1,1,4,6,7,-0.823427439865054,0.995532555987495,1.81895999585255,1.5,4.5,3
"618","XXXX",111,"s.0da8090f-6e66-4e05-b14b-e45a3c5496b4.txt",9,"inter<e9>ssant",39,1,"ploneour lanvern","france",5,5,NA,1,"LatinScript",NA,7,29,"1700","1700",2,3,5,1,3,2,2,6,5,3.375,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,-0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,14,17,16,5,3,5,9,9,8,6,3,4,8,8,7,0,1,1,3,7,1,4,4,4,2,5,1,7,1,3,2,2,2,3,0.824885121264049,-0.297128758091596,-1.12201387935564,3.75,2.25,-1.5
"619","XXXX",1122,"s.902ce299-d450-455a-a885-78edb0fc0b75.txt",15,"Je n'ai rien ressentis.",45,1,"F<e9>rel","France",3,2,NA,1,"LatinScript",NA,5,0,"2000","2000",3,7,4,4,5,5,7,4,7,5.375,"SoftSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Control",-0.5,10,13,17,9,7,4,5,5,5,5,5,5,5,5,5,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"620","XXXX",1140,"s.939e1cd5-e631-4c74-a3ad-a1ab9b4e3bcf.txt",11,"Rien de sp<e9>cial",50,1,"Annecy","France",5,5,NA,1,"LatinScript",NA,5,10,"980","1150",1,4,6,1,7,1,1,2,4,3.25,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Threat",0.5,11,12,8,0,2,0,5,5,5,5,5,5,8,8,8,1,1,1,1,5,1,1,1,1,1,1,1,4,1,2,1,1,1,1,-1.10502495328365,-1.10793820725763,-0.00291325397397868,1,1,0
"621","XXXX",992,"s.7e56d07e-386a-42ef-b51d-fa19bd4cb267.txt",9,"Concentration",51,1,"Monguilhem","France",6,4,NA,1,"LatinScript",NA,5,9,"2200","2900",5,3,5,5,4,4,5,4,6,4.5,"LoudSound",NA,-0.5,NA,NA,0.5,0.5,0.5,"WhiteFocus",-0.5,"Congruent",0.5,"Control",-0.5,23,17,8,0,6,16,6,6,4,4,6,4,5,5,4,0,0,1,1,6,1,1,2,1,2,3,1,5,1,3,2,1,1,2,-0.385106354900153,-0.725538772439019,-0.340432417538867,2,1.5,-0.5
"622","XXXX",1150,"s.94f45892-9cb5-4b78-9cfb-0dc9952def56.txt",8,"je n'ai rien ressentis",37,1,"Villeneuve-sur-lot","France",1,5,NA,1,"LatinScript",NA,5,2,"500",NA,1,6,4,3,4,3,4,4,6,4.25,"LoudSound",NA,0.5,0.5,0.5,-0.5,-0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,13,16,19,6,4,2,4,5,5,5,4,4,5,4,4,1,1,1,2,4,1,2,1,1,1,1,1,2,1,2,1,1,2,1,-1.10502495328365,-0.99651963364916,0.108505319634488,1,1.25,0.25
"623","XXXX",871,"s.6f4a5414-d9dc-4f18-b45e-767c3f57ccd1.txt",8,"Aucune <e9>motion, juste de la concentration",34,2,"Vernon","France",3,3,NA,1,"LatinScript",NA,7,14,"3000","3000",2,2,4,2,2,4,2,2,3,2.625,"LoudSound",NA,-0.5,NA,NA,-0.5,-0.5,0.5,"BlackFocus",0.5,"Incongruent",-0.5,"Control",-0.5,11,13,8,0,1,0,5,5,5,3,4,5,8,7,7,1,1,1,2,5,1,3,2,2,3,3,1,3,1,3,2,1,1,2,-0.128547085738073,-0.725538772439019,-0.596991686700946,2.5,1.5,-1
"624","XXXX",587,"s.4d088be1-26a4-450c-a7c1-8fd636a52c3a.txt",8,"du stress",53,1,"PUTEAUX","France",8,3,NA,1,"LatinScript",NA,5,5,"3000","6000",4,2,7,7,6,6,7,7,7,6.125,"LoudSound",NA,0.5,0.5,0.5,0.5,0.5,0.5,"BlackFocus",0.5,"Congruent",0.5,"Threat",0.5,3,16,15,16,4,6,2,3,6,8,6,4,3,5,7,1,1,1,5,4,6,5,5,6,5,6,1,1,3,5,3,3,6,3,1.84756177505915,0.451000696575889,-1.39656107848326,5.5,3.75,-1.75
